CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15599,392,2,3.0,3,2,3,323,Potential Loyalist
15601,377,14,4.0,4,4,4,444,Champion
15602,374,9,3.0,4,4,3,443,Champion
15603,444,1,1.0,2,1,1,211,Lost
15604,418,1,1.0,2,1,1,211,Lost
15605,402,5,3.0,3,4,3,343,Others
15606,427,9,4.0,2,4,4,244,At Risk
15607,702,1,1.0,1,1,1,111,Lost
15608,394,4,3.0,3,3,3,333,Potential Loyalist
15609,550,1,1.0,1,1,1,111,Lost
15610,417,1,1.0,2,1,1,211,Lost
15611,375,13,3.0,4,4,3,443,Champion
15612,402,2,1.0,3,2,1,321,Others
15615,376,23,4.0,4,4,4,444,Champion
15618,398,4,3.0,3,3,3,333,Potential Loyalist
15619,376,1,2.0,4,1,2,412,New Customer
15620,422,3,3.0,2,3,3,233,At Risk
15621,370,4,3.0,4,3,3,433,Champion
15622,409,9,4.0,3,4,4,344,Champion
15623,507,1,1.0,2,1,1,211,Lost
15624,482,4,2.0,2,3,2,232,Others
15625,469,4,3.0,2,3,3,233,At Risk
15626,440,2,3.0,2,2,3,223,Others
15628,370,9,4.0,4,4,4,444,Champion
15630,411,2,3.0,3,2,3,323,Potential Loyalist
15632,381,8,4.0,4,4,4,444,Champion
15634,383,1,1.0,4,1,1,411,New Customer
15636,455,2,3.0,2,2,3,223,Others
15637,418,1,1.0,2,1,1,211,Lost
15639,500,1,2.0,2,1,2,212,Lost
15640,370,15,4.0,4,4,4,444,Champion
15641,471,4,4.0,2,3,4,234,At Risk
15643,557,3,2.0,1,3,2,132,Others
15644,532,4,3.0,1,3,3,133,Others
15645,384,1,2.0,3,1,2,312,New Customer
15646,523,3,2.0,1,3,2,132,Others
15648,570,2,2.0,1,2,2,122,Lost
15649,702,2,3.0,1,2,3,123,Others
15651,402,3,2.0,3,3,2,332,Potential Loyalist
15652,457,1,2.0,2,1,2,212,Lost
15653,458,2,3.0,2,2,3,223,Others
15654,375,2,3.0,4,2,3,423,Others
15655,609,1,2.0,1,1,2,112,Lost
15656,411,4,3.0,3,3,3,333,Potential Loyalist
15657,388,1,1.0,3,1,1,311,New Customer
15658,556,5,3.0,1,4,3,143,At Risk
15659,409,1,1.0,3,1,1,311,New Customer
15660,391,9,3.0,3,4,3,343,Others
15661,683,2,2.0,1,2,2,122,Lost
15663,472,1,1.0,2,1,1,211,Lost
15664,416,1,2.0,3,1,2,312,New Customer
15665,534,2,4.0,1,2,4,124,Others
15667,405,1,1.0,3,1,1,311,New Customer
15668,583,1,1.0,1,1,1,111,Lost
15669,406,4,3.0,3,3,3,333,Potential Loyalist
15670,662,1,1.0,1,1,1,111,Lost
15671,384,7,4.0,3,4,4,344,Champion
15673,454,4,4.0,2,3,4,234,At Risk
15674,439,5,4.0,2,4,4,244,At Risk
15675,447,3,2.0,2,3,2,232,Others
15676,384,3,4.0,3,3,4,334,Potential Loyalist
15677,415,1,2.0,3,1,2,312,New Customer
15678,418,1,2.0,2,1,2,212,Lost
15679,390,4,3.0,3,3,3,333,Potential Loyalist
15680,375,3,3.0,4,3,3,433,Champion
15681,391,5,3.0,3,4,3,343,Others
15683,483,1,1.0,2,1,1,211,Lost
15687,374,9,4.0,4,4,4,444,Champion
15689,485,2,1.0,2,2,1,221,Others
15690,370,2,1.0,4,2,1,421,Others
15691,618,1,1.0,1,1,1,111,Lost
15692,394,1,1.0,3,1,1,311,New Customer
15694,366,14,4.0,4,4,4,444,Champion
15695,632,2,2.0,1,2,2,122,Lost
15696,399,8,4.0,3,4,4,344,Champion
15699,383,1,2.0,4,1,2,412,New Customer
15700,538,2,3.0,1,2,3,123,Others
15701,368,4,3.0,4,3,3,433,Champion
15703,630,1,1.0,1,1,1,111,Lost
15704,506,4,4.0,2,3,4,234,At Risk
15705,567,1,1.0,1,1,1,111,Lost
15706,429,4,3.0,2,3,3,233,At Risk
15707,401,4,3.0,3,3,3,333,Potential Loyalist
15708,406,7,4.0,3,4,4,344,Champion
15709,649,1,1.0,1,1,1,111,Lost
15712,375,5,3.0,4,4,3,443,Champion
15713,509,2,2.0,1,2,2,122,Lost
15714,377,2,2.0,4,2,2,422,Others
15716,511,4,3.0,1,3,3,133,Others
15717,600,1,1.0,1,1,1,111,Lost
15719,398,13,4.0,3,4,4,344,Champion
15720,390,1,2.0,3,1,2,312,New Customer
15721,377,1,2.0,4,1,2,412,New Customer
15722,401,5,4.0,3,4,4,344,Champion
15723,730,1,1.0,1,1,1,111,Lost
15724,567,2,1.0,1,2,1,121,Lost
15725,381,1,2.0,4,1,2,412,New Customer
15727,382,7,4.0,4,4,4,444,Champion
15729,578,1,1.0,1,1,1,111,Lost
15730,431,3,3.0,2,3,3,233,At Risk
15732,578,2,1.0,1,2,1,121,Lost
15733,648,1,1.0,1,1,1,111,Lost
15734,480,2,3.0,2,2,3,223,Others
15737,380,8,3.0,4,4,3,443,Champion
15738,384,16,4.0,3,4,4,344,Champion
15739,432,1,2.0,2,1,2,212,Lost
15740,415,1,1.0,3,1,1,311,New Customer
15743,382,4,3.0,4,3,3,433,Champion
15744,443,1,1.0,2,1,1,211,Lost
15745,385,4,3.0,3,3,3,333,Potential Loyalist
15746,500,1,1.0,2,1,1,211,Lost
15747,378,3,3.0,4,3,3,433,Champion
15748,406,1,1.0,3,1,1,311,New Customer
15749,601,3,4.0,1,3,4,134,Others
15750,368,8,4.0,4,4,4,444,Champion
15752,405,7,4.0,3,4,4,344,Champion
15753,670,1,1.0,1,1,1,111,Lost
15754,417,3,2.0,2,3,2,232,Others
15755,376,6,4.0,4,4,4,444,Champion
15756,427,4,2.0,2,3,2,232,Others
15757,431,2,3.0,2,2,3,223,Others
15758,390,1,1.0,3,1,1,311,New Customer
15759,584,3,1.0,1,3,1,131,Others
15762,431,2,2.0,2,2,2,222,Others
15763,397,2,3.0,3,2,3,323,Potential Loyalist
15764,454,6,4.0,2,4,4,244,At Risk
15766,430,1,2.0,2,1,2,212,Lost
15768,481,3,2.0,2,3,2,232,Others
15769,373,26,4.0,4,4,4,444,Champion
15773,371,1,2.0,4,1,2,412,New Customer
15774,434,1,1.0,2,1,1,211,Lost
15775,611,1,1.0,1,1,1,111,Lost
15776,499,1,1.0,2,1,1,211,Lost
15777,607,4,3.0,1,3,3,133,Others
15780,549,3,2.0,1,3,2,132,Others
15781,391,3,2.0,3,3,2,332,Potential Loyalist
15782,375,3,4.0,4,3,4,434,Champion
15783,376,1,1.0,4,1,1,411,New Customer
15785,398,5,4.0,3,4,4,344,Champion
15786,412,3,4.0,3,3,4,334,Potential Loyalist
15787,392,3,3.0,3,3,3,333,Potential Loyalist
15789,724,1,2.0,1,1,2,112,Lost
15790,376,1,1.0,4,1,1,411,New Customer
15791,409,2,3.0,3,2,3,323,Potential Loyalist
15793,380,3,3.0,4,3,3,433,Champion
15795,515,1,2.0,1,1,2,112,Lost
15796,367,8,4.0,4,4,4,444,Champion
15797,479,4,4.0,2,3,4,234,At Risk
15799,441,3,3.0,2,3,3,233,At Risk
15800,473,2,3.0,2,2,3,223,Others
15801,412,3,3.0,3,3,3,333,Potential Loyalist
15802,508,1,2.0,1,1,2,112,Lost
15803,417,1,2.0,2,1,2,212,Lost
15804,366,13,4.0,4,4,4,444,Champion
15805,389,17,4.0,3,4,4,344,Champion
15806,412,3,3.0,3,3,3,333,Potential Loyalist
15807,416,3,3.0,3,3,3,333,Potential Loyalist
15808,672,4,4.0,1,3,4,134,Others
15809,402,5,2.0,3,4,2,342,Loyal
15810,444,4,3.0,2,3,3,233,At Risk
15811,388,6,4.0,3,4,4,344,Champion
15812,473,5,4.0,2,4,4,244,At Risk
15813,573,2,3.0,1,2,3,123,Others
15814,382,4,4.0,4,3,4,434,Champion
15815,429,5,4.0,2,4,4,244,At Risk
15819,415,4,4.0,3,3,4,334,Potential Loyalist
15820,685,1,1.0,1,1,1,111,Lost
15821,410,2,2.0,3,2,2,322,Others
15822,369,2,3.0,4,2,3,423,Others
15823,738,1,1.0,1,1,1,111,Lost
15825,538,1,2.0,1,1,2,112,Lost
15826,422,3,3.0,2,3,3,233,At Risk
15827,439,14,4.0,2,4,4,244,At Risk
15829,465,2,2.0,2,2,2,222,Others
15830,403,1,2.0,3,1,2,312,New Customer
15831,424,3,3.0,2,3,3,233,At Risk
15832,620,1,3.0,1,1,3,113,Others
15834,436,4,4.0,2,3,4,234,At Risk
15835,410,4,3.0,3,3,3,333,Potential Loyalist
15836,416,1,1.0,3,1,1,311,New Customer
15837,430,1,2.0,2,1,2,212,Lost
15838,377,19,4.0,4,4,4,444,Champion
15839,399,3,3.0,3,3,3,333,Potential Loyalist
15840,424,2,2.0,2,2,2,222,Others
15841,438,4,3.0,2,3,3,233,At Risk
15843,669,1,1.0,1,1,1,111,Lost
15844,412,1,1.0,3,1,1,311,New Customer
15845,383,8,4.0,4,4,4,444,Champion
15847,404,2,2.0,3,2,2,322,Others
15850,385,2,1.0,3,2,1,321,Others
15852,552,2,1.0,1,2,1,121,Lost
15853,417,1,1.0,2,1,1,211,Lost
15854,370,12,4.0,4,4,4,444,Champion
15855,502,5,3.0,2,4,3,243,At Risk
15856,370,27,4.0,4,4,4,444,Champion
15857,384,1,1.0,3,1,1,311,New Customer
15858,381,5,3.0,4,4,3,443,Champion
15860,406,8,3.0,3,4,3,343,Others
15861,378,8,4.0,4,4,4,444,Champion
15862,374,4,3.0,4,3,3,433,Champion
15863,391,2,1.0,3,2,1,321,Others
15864,388,6,4.0,3,4,4,344,Champion
15865,406,3,3.0,3,3,3,333,Potential Loyalist
15866,467,1,1.0,2,1,1,211,Lost
15867,371,15,4.0,4,4,4,444,Champion
15869,643,2,1.0,1,2,1,121,Lost
15870,398,1,2.0,3,1,2,312,New Customer
15872,380,2,2.0,4,2,2,422,Others
15874,429,7,4.0,2,4,4,244,At Risk
15877,367,2,2.0,4,2,2,422,Others
15880,735,1,2.0,1,1,2,112,Lost
15881,678,5,2.0,1,4,2,142,Others
15882,564,4,2.0,1,3,2,132,Others
15883,368,2,2.0,4,2,2,422,Others
15885,458,3,2.0,2,3,2,232,Others
15886,426,1,1.0,2,1,1,211,Lost
15888,446,1,1.0,2,1,1,211,Lost
15889,522,2,2.0,1,2,2,122,Lost
15891,592,1,2.0,1,1,2,112,Lost
15894,619,2,1.0,1,2,1,121,Lost
15895,515,1,1.0,1,1,1,111,Lost
15897,560,2,1.0,1,2,1,121,Lost
15898,367,5,3.0,4,4,3,443,Champion
15899,734,1,1.0,1,1,1,111,Lost
15900,389,1,2.0,3,1,2,312,New Customer
15901,382,3,2.0,4,3,2,432,Loyal
15903,375,7,4.0,4,4,4,444,Champion
15904,374,1,1.0,4,1,1,411,New Customer
15906,385,7,3.0,3,4,3,343,Others
15907,369,3,3.0,4,3,3,433,Champion
15909,539,1,1.0,1,1,1,111,Lost
15910,366,8,3.0,4,4,3,443,Champion
15912,544,2,1.0,1,2,1,121,Lost
15916,382,8,3.0,4,4,3,443,Champion
15917,613,1,1.0,1,1,1,111,Lost
15918,556,2,2.0,1,2,2,122,Lost
15919,385,2,2.0,3,2,2,322,Others
15920,520,4,1.0,1,3,1,131,Others
15921,538,1,2.0,1,1,2,112,Lost
15922,739,1,2.0,1,1,2,112,Lost
15923,738,1,1.0,1,1,1,111,Lost
15925,560,1,1.0,1,1,1,111,Lost
15930,433,1,2.0,2,1,2,212,Lost
15932,370,8,4.0,4,4,4,444,Champion
15933,387,3,3.0,3,3,3,333,Potential Loyalist
15935,605,2,2.0,1,2,2,122,Lost
15937,430,1,1.0,2,1,1,211,Lost
15938,478,5,2.0,2,4,2,242,Others
15939,455,15,4.0,2,4,4,244,At Risk
15940,677,1,1.0,1,1,1,111,Lost
15942,499,1,2.0,2,1,2,212,Lost
15944,642,1,2.0,1,1,2,112,Lost
15945,731,1,1.0,1,1,1,111,Lost
15947,448,1,4.0,2,1,4,214,Others
15948,374,2,3.0,4,2,3,423,Others
15949,382,2,2.0,4,2,2,422,Others
15950,397,4,4.0,3,3,4,334,Potential Loyalist
15951,374,2,3.0,4,2,3,423,Others
15952,399,4,3.0,3,3,3,333,Potential Loyalist
15953,381,8,3.0,4,4,3,443,Champion
15955,390,14,4.0,3,4,4,344,Champion
15957,397,1,2.0,3,1,2,312,New Customer
15958,440,1,1.0,2,1,1,211,Lost
15963,385,2,2.0,3,2,2,322,Others
15965,383,4,3.0,4,3,3,433,Champion
15967,389,2,2.0,3,2,2,322,Others
15969,368,3,2.0,4,3,2,432,Loyal
15970,669,1,2.0,1,1,2,112,Lost
15971,383,12,4.0,4,4,4,444,Champion
15973,732,1,2.0,1,1,2,112,Lost
15974,405,7,4.0,3,4,4,344,Champion
15975,450,1,2.0,2,1,2,212,Lost
15976,531,2,2.0,1,2,2,122,Lost
15977,383,2,3.0,4,2,3,423,Others
15978,443,1,3.0,2,1,3,213,Others
15980,454,3,4.0,2,3,4,234,At Risk
15981,390,8,4.0,3,4,4,344,Champion
15983,388,4,3.0,3,3,3,333,Potential Loyalist
15984,368,10,4.0,4,4,4,444,Champion
15985,489,2,3.0,2,2,3,223,Others
15986,396,1,1.0,3,1,1,311,New Customer
15987,378,7,3.0,4,4,3,443,Champion
15988,385,1,1.0,3,1,1,311,New Customer
15990,410,2,3.0,3,2,3,323,Potential Loyalist
15992,369,1,1.0,4,1,1,411,New Customer
15993,374,7,4.0,4,4,4,444,Champion
15994,420,1,2.0,2,1,2,212,Lost
15996,454,6,3.0,2,4,3,243,At Risk
15998,402,5,4.0,3,4,4,344,Champion
16000,368,3,4.0,4,3,4,434,Champion
16003,395,5,4.0,3,4,4,344,Champion
16005,378,4,2.0,4,3,2,432,Loyal
16006,577,1,1.0,1,1,1,111,Lost
16007,413,4,4.0,3,3,4,334,Potential Loyalist
16008,389,3,2.0,3,3,2,332,Potential Loyalist
16009,388,4,3.0,3,3,3,333,Potential Loyalist
16010,611,3,2.0,1,3,2,132,Others
16011,374,16,4.0,4,4,4,444,Champion
16012,401,3,3.0,3,3,3,333,Potential Loyalist
16013,369,47,4.0,4,4,4,444,Champion
16014,403,3,2.0,3,3,2,332,Potential Loyalist
16015,369,3,3.0,4,3,3,433,Champion
16016,369,8,3.0,4,4,3,443,Champion
16017,413,1,1.0,3,1,1,311,New Customer
16018,405,2,2.0,3,2,2,322,Others
16019,412,9,4.0,3,4,4,344,Champion
16020,382,3,3.0,4,3,3,433,Champion
16022,626,1,2.0,1,1,2,112,Lost
16023,412,3,3.0,3,3,3,333,Potential Loyalist
16024,378,1,1.0,4,1,1,411,New Customer
16025,395,1,2.0,3,1,2,312,New Customer
16026,409,1,1.0,3,1,1,311,New Customer
16027,457,6,3.0,2,4,3,243,At Risk
16029,404,63,4.0,3,4,4,344,Champion
16030,675,1,2.0,1,1,2,112,Lost
16031,458,2,2.0,2,2,2,222,Others
16033,371,20,4.0,4,4,4,444,Champion
16034,562,3,2.0,1,3,2,132,Others
16036,453,2,3.0,2,2,3,223,Others
16037,635,3,3.0,1,3,3,133,Others
16038,373,3,2.0,4,3,2,432,Loyal
16040,431,3,3.0,2,3,3,233,At Risk
16041,396,3,4.0,3,3,4,334,Potential Loyalist
16042,388,5,3.0,3,4,3,343,Others
16043,403,4,3.0,3,3,3,333,Potential Loyalist
16045,485,4,3.0,2,3,3,233,At Risk
16048,739,2,1.0,1,2,1,121,Lost
16049,406,3,3.0,3,3,3,333,Potential Loyalist
16050,539,1,1.0,1,1,1,111,Lost
16052,420,1,2.0,2,1,2,212,Lost
16053,398,2,3.0,3,2,3,323,Potential Loyalist
16054,511,1,3.0,1,1,3,113,Others
16055,586,1,1.0,1,1,1,111,Lost
16056,411,1,2.0,3,1,2,312,New Customer
16057,382,7,4.0,4,4,4,444,Champion
16059,431,6,3.0,2,4,3,243,At Risk
16062,375,4,3.0,4,3,3,433,Champion
16063,626,1,2.0,1,1,2,112,Lost
16065,731,1,2.0,1,1,2,112,Lost
16066,382,5,3.0,4,4,3,443,Champion
16070,388,2,3.0,3,2,3,323,Potential Loyalist
16071,410,1,2.0,3,1,2,312,New Customer
16072,654,1,2.0,1,1,2,112,Lost
16073,663,1,1.0,1,1,1,111,Lost
16076,369,10,4.0,4,4,4,444,Champion
16078,649,1,1.0,1,1,1,111,Lost
16079,382,3,3.0,4,3,3,433,Champion
16080,447,2,1.0,2,2,1,221,Others
16081,422,5,4.0,2,4,4,244,At Risk
16083,466,2,3.0,2,2,3,223,Others
16084,665,1,2.0,1,1,2,112,Lost
16085,389,5,3.0,3,4,3,343,Others
16086,425,5,3.0,2,4,3,243,At Risk
16091,520,2,2.0,1,2,2,122,Lost
16092,480,3,3.0,2,3,3,233,At Risk
16093,472,1,1.0,2,1,1,211,Lost
16094,377,4,3.0,4,3,3,433,Champion
16096,630,1,2.0,1,1,2,112,Lost
16097,606,1,1.0,1,1,1,111,Lost
16098,453,7,4.0,2,4,4,244,At Risk
16099,416,3,3.0,3,3,3,333,Potential Loyalist
16101,436,1,3.0,2,1,3,213,Others
16102,408,3,4.0,3,3,4,334,Potential Loyalist
16103,373,6,3.0,4,4,3,443,Champion
16104,427,1,1.0,2,1,1,211,Lost
16105,614,1,2.0,1,1,2,112,Lost
16106,431,1,1.0,2,1,1,211,Lost
16107,383,7,4.0,4,4,4,444,Champion
16108,450,1,3.0,2,1,3,213,Others
16109,584,2,2.0,1,2,2,122,Lost
16110,411,3,3.0,3,3,3,333,Potential Loyalist
16112,509,4,1.0,1,3,1,131,Others
16113,549,1,1.0,1,1,1,111,Lost
16114,536,1,1.0,1,1,1,111,Lost
16115,375,8,4.0,4,4,4,444,Champion
16116,577,1,2.0,1,1,2,112,Lost
16117,555,1,1.0,1,1,1,111,Lost
16119,374,2,2.0,4,2,2,422,Others
16120,425,4,3.0,2,3,3,233,At Risk
16121,423,2,3.0,2,2,3,223,Others
16122,439,4,3.0,2,3,3,233,At Risk
16123,417,1,2.0,2,1,2,212,Lost
16124,683,1,1.0,1,1,1,111,Lost
16125,733,1,1.0,1,1,1,111,Lost
16126,395,4,4.0,3,3,4,334,Potential Loyalist
16127,405,1,2.0,3,1,2,312,New Customer
16128,383,5,4.0,4,4,4,444,Champion
16131,417,6,4.0,2,4,4,244,At Risk
16133,369,33,4.0,4,4,4,444,Champion
16134,387,2,2.0,3,2,2,322,Others
16135,628,1,2.0,1,1,2,112,Lost
16136,425,3,3.0,2,3,3,233,At Risk
16139,384,3,2.0,3,3,2,332,Potential Loyalist
16140,431,2,3.0,2,2,3,223,Others
16141,454,1,2.0,2,1,2,212,Lost
16142,615,1,2.0,1,1,2,112,Lost
16143,369,6,4.0,4,4,4,444,Champion
16144,612,1,1.0,1,1,1,111,Lost
16145,374,11,4.0,4,4,4,444,Champion
16146,523,3,3.0,1,3,3,133,Others
16147,499,1,2.0,2,1,2,212,Lost
16148,662,1,1.0,1,1,1,111,Lost
16149,370,2,1.0,4,2,1,421,Others
16150,408,5,4.0,3,4,4,344,Champion
16152,634,1,4.0,1,1,4,114,Others
16153,415,5,4.0,3,4,4,344,Champion
16156,374,9,4.0,4,4,4,444,Champion
16157,381,3,2.0,4,3,2,432,Loyal
16159,647,1,2.0,1,1,2,112,Lost
16160,431,2,3.0,2,2,3,223,Others
16161,367,19,4.0,4,4,4,444,Champion
16162,618,1,1.0,1,1,1,111,Lost
16163,598,2,3.0,1,2,3,123,Others
16164,383,3,3.0,4,3,3,433,Champion
16168,376,27,4.0,4,4,4,444,Champion
16169,374,4,4.0,4,3,4,434,Champion
16170,416,6,4.0,3,4,4,344,Champion
16171,425,1,1.0,2,1,1,211,Lost
16172,461,5,3.0,2,4,3,243,At Risk
16173,381,6,3.0,4,4,3,443,Champion
16174,492,3,3.0,2,3,3,233,At Risk
16175,460,4,3.0,2,3,3,233,At Risk
16177,416,1,2.0,3,1,2,312,New Customer
16178,504,1,1.0,2,1,1,211,Lost
16179,426,1,1.0,2,1,1,211,Lost
16180,466,8,4.0,2,4,4,244,At Risk
16181,439,1,1.0,2,1,1,211,Lost
16182,438,4,4.0,2,3,4,234,At Risk
16183,433,1,2.0,2,1,2,212,Lost
16184,430,6,3.0,2,4,3,243,At Risk
16185,382,2,2.0,4,2,2,422,Others
16186,388,12,4.0,3,4,4,344,Champion
16187,397,15,4.0,3,4,4,344,Champion
16188,410,4,3.0,3,3,3,333,Potential Loyalist
16189,381,2,1.0,4,2,1,421,Others
16190,406,1,1.0,3,1,1,311,New Customer
16191,368,13,4.0,4,4,4,444,Champion
16193,602,1,2.0,1,1,2,112,Lost
16198,441,1,2.0,2,1,2,212,Lost
16200,370,2,3.0,4,2,3,423,Others
16201,369,4,4.0,4,3,4,434,Champion
16202,726,1,2.0,1,1,2,112,Lost
16203,424,4,2.0,2,3,2,232,Others
16204,389,1,2.0,3,1,2,312,New Customer
16205,396,4,3.0,3,3,3,333,Potential Loyalist
16206,420,4,2.0,2,3,2,232,Others
16207,391,1,2.0,3,1,2,312,New Customer
16208,410,2,2.0,3,2,2,322,Others
16209,454,5,4.0,2,4,4,244,At Risk
16210,367,18,4.0,4,4,4,444,Champion
16211,454,1,2.0,2,1,2,212,Lost
16212,385,2,3.0,3,2,3,323,Potential Loyalist
16213,444,1,1.0,2,1,1,211,Lost
16214,536,3,3.0,1,3,3,133,Others
16215,446,1,1.0,2,1,1,211,Lost
16216,633,1,3.0,1,1,3,113,Others
16217,601,2,1.0,1,2,1,121,Lost
16218,395,7,4.0,3,4,4,344,Champion
16221,402,3,3.0,3,3,3,333,Potential Loyalist
16222,684,1,3.0,1,1,3,113,Others
16224,423,4,3.0,2,3,3,233,At Risk
16225,410,5,3.0,3,4,3,343,Others
16226,569,3,1.0,1,3,1,131,Others
16227,591,1,2.0,1,1,2,112,Lost
16229,453,2,3.0,2,2,3,223,Others
16230,555,2,2.0,1,2,2,122,Lost
16232,409,4,3.0,3,3,3,333,Potential Loyalist
16233,437,3,2.0,2,3,2,232,Others
16235,406,5,3.0,3,4,3,343,Others
16236,444,1,2.0,2,1,2,212,Lost
16239,422,2,2.0,2,2,2,222,Others
16240,390,2,4.0,3,2,4,324,Potential Loyalist
16241,375,13,4.0,4,4,4,444,Champion
16242,374,7,4.0,4,4,4,444,Champion
16243,399,2,2.0,3,2,2,322,Others
16244,577,2,3.0,1,2,3,123,Others
16245,389,3,3.0,3,3,3,333,Potential Loyalist
16247,536,1,1.0,1,1,1,111,Lost
16248,427,1,1.0,2,1,1,211,Lost
16249,418,5,4.0,2,4,4,244,At Risk
16250,627,2,2.0,1,2,2,122,Lost
16253,432,2,4.0,2,2,4,224,Others
16255,382,8,4.0,4,4,4,444,Champion
16256,632,1,3.0,1,1,3,113,Others
16257,542,1,1.0,1,1,1,111,Lost
16258,411,5,4.0,3,4,4,344,Champion
16260,416,1,3.0,3,1,3,313,Others
16261,383,4,3.0,4,3,3,433,Champion
16265,375,9,4.0,4,4,4,444,Champion
16266,439,7,3.0,2,4,3,243,At Risk
16268,437,2,2.0,2,2,2,222,Others
16270,719,1,3.0,1,1,3,113,Others
16271,368,5,3.0,4,4,3,443,Champion
16272,482,1,2.0,2,1,2,212,Lost
16274,739,1,2.0,1,1,2,112,Lost
16275,562,1,2.0,1,1,2,112,Lost
16276,542,1,3.0,1,1,3,113,Others
16278,466,1,2.0,2,1,2,212,Lost
16279,387,3,3.0,3,3,3,333,Potential Loyalist
16281,438,1,4.0,2,1,4,214,Others
16282,705,1,1.0,1,1,1,111,Lost
16283,371,5,3.0,4,4,3,443,Champion
16284,397,2,3.0,3,2,3,323,Potential Loyalist
16287,535,1,1.0,1,1,1,111,Lost
16292,487,1,1.0,2,1,1,211,Lost
16293,387,10,4.0,3,4,4,344,Champion
16295,375,4,3.0,4,3,3,433,Champion
16297,634,1,1.0,1,1,1,111,Lost
16298,388,3,2.0,3,3,2,332,Potential Loyalist
16302,492,1,1.0,2,1,1,211,Lost
16303,391,3,4.0,3,3,4,334,Potential Loyalist
16305,504,1,2.0,2,1,2,212,Lost
16306,579,6,2.0,1,4,2,142,Others
16308,403,4,4.0,3,3,4,334,Potential Loyalist
16309,472,2,3.0,2,2,3,223,Others
16311,383,2,2.0,4,2,2,422,Others
16313,369,2,1.0,4,2,1,421,Others
16315,696,1,1.0,1,1,1,111,Lost
16316,430,8,4.0,2,4,4,244,At Risk
16317,485,3,3.0,2,3,3,233,At Risk
16318,401,1,2.0,3,1,2,312,New Customer
16319,583,1,2.0,1,1,2,112,Lost
16320,538,2,3.0,1,2,3,123,Others
16321,438,5,2.0,2,4,2,242,Others
16322,367,2,2.0,4,2,2,422,Others
16323,562,1,1.0,1,1,1,111,Lost
16324,494,3,2.0,2,3,2,232,Others
16325,412,3,2.0,3,3,2,332,Potential Loyalist
16326,371,14,4.0,4,4,4,444,Champion
16327,380,6,4.0,4,4,4,444,Champion
16330,383,3,1.0,4,3,1,431,Loyal
16332,394,7,3.0,3,4,3,343,Others
16333,373,22,4.0,4,4,4,444,Champion
16337,402,1,1.0,3,1,1,311,New Customer
16338,523,1,1.0,1,1,1,111,Lost
16339,650,1,1.0,1,1,1,111,Lost
16340,473,1,2.0,2,1,2,212,Lost
16341,390,4,4.0,3,3,4,334,Potential Loyalist
16342,441,4,2.0,2,3,2,232,Others
16343,382,2,2.0,4,2,2,422,Others
16344,524,1,1.0,1,1,1,111,Lost
16345,410,1,2.0,3,1,2,312,New Customer
16347,377,2,3.0,4,2,3,423,Others
16348,398,7,3.0,3,4,3,343,Others
16349,656,1,1.0,1,1,1,111,Lost
16350,387,4,3.0,3,3,3,333,Potential Loyalist
16351,698,1,1.0,1,1,1,111,Lost
16352,383,2,2.0,4,2,2,422,Others
16353,369,23,4.0,4,4,4,444,Champion
16354,429,2,2.0,2,2,2,222,Others
16356,563,3,1.0,1,3,1,131,Others
16357,399,3,2.0,3,3,2,332,Potential Loyalist
16358,367,4,4.0,4,3,4,434,Champion
16359,373,9,4.0,4,4,4,444,Champion
16360,370,6,4.0,4,4,4,444,Champion
16361,375,4,3.0,4,3,3,433,Champion
16362,398,5,3.0,3,4,3,343,Others
16363,419,1,1.0,2,1,1,211,Lost
16364,377,2,3.0,4,2,3,423,Others
16365,383,9,3.0,4,4,3,443,Champion
16366,384,1,2.0,3,1,2,312,New Customer
16367,403,2,3.0,3,2,3,323,Potential Loyalist
16368,368,2,2.0,4,2,2,422,Others
16369,384,3,3.0,3,3,3,333,Potential Loyalist
16370,448,4,3.0,2,3,3,233,At Risk
16372,399,2,2.0,3,2,2,322,Others
16374,432,2,2.0,2,2,2,222,Others
16376,374,2,3.0,4,2,3,423,Others
16377,633,1,3.0,1,1,3,113,Others
16378,613,3,2.0,1,3,2,132,Others
16379,370,4,4.0,4,3,4,434,Champion
16380,427,1,4.0,2,1,4,214,Others
16383,440,2,2.0,2,2,2,222,Others
16384,455,2,2.0,2,2,2,222,Others
16385,426,3,2.0,2,3,2,232,Others
16386,394,2,2.0,3,2,2,322,Others
16387,688,1,1.0,1,1,1,111,Lost
16389,419,4,3.0,2,3,3,233,At Risk
16392,635,1,1.0,1,1,1,111,Lost
16393,368,13,4.0,4,4,4,444,Champion
16394,422,5,3.0,2,4,3,243,At Risk
16395,426,5,3.0,2,4,3,243,At Risk
16398,520,2,4.0,1,2,4,124,Others
16399,385,2,2.0,3,2,2,322,Others
16400,460,1,1.0,2,1,1,211,Lost
16401,367,12,4.0,4,4,4,444,Champion
16402,630,2,1.0,1,2,1,121,Lost
16403,678,1,1.0,1,1,1,111,Lost
16404,436,1,2.0,2,1,2,212,Lost
16405,668,2,1.0,1,2,1,121,Lost
16406,384,1,1.0,3,1,1,311,New Customer
16407,378,10,4.0,4,4,4,444,Champion
16409,402,5,4.0,3,4,4,344,Champion
16411,385,2,1.0,3,2,1,321,Others
